   0.00000000       0.00000000    
   1.15911102      0.261582851    
   2.31822205      0.425165683    
   3.47733331      0.490748554    
   4.63644409      0.458331347    
   5.79555511      0.327914238    
   6.95466661       9.94970798E-02
  
 # 
  
   0.00000000       0.00000000    
   1.03923047      0.550999999    
   2.07846093       1.00400007    
   3.11769152       1.35900009    
   4.15692186       1.61600006    
   5.19615221       1.77499998    
   6.23538303       1.83600008    
   7.27461290       1.79899979    
   8.31384373       1.66400003    
   9.35307407       1.43099976    
   10.3923044       1.09999990    
   11.4315348      0.671000004    
   12.4707661      0.144000053    
  
 # 
  
   0.00000000       0.00000000    
  0.848528087      0.799528062    
   1.69705617       1.50105619    
   2.54558444       2.10458446    
   3.39411235       2.61011219    
   4.24264050       3.01764059    
   5.09116888       3.32716894    
   5.93969679       3.53869677    
   6.78822470       3.65222454    
   7.63675308       3.66775274    
   8.48528099       3.58528090    
   9.33380890       3.40480852    
   10.1823378       3.12633753    
   11.0308657       2.74986458    
   11.8793936       2.27539349    
   12.7279215       1.70292091    
   13.5764494       1.03244877    
   14.4249783      0.263978004    
  
 # 
  
   0.00000000       0.00000000    
  0.599999964      0.990230560    
   1.19999993       1.88246119    
   1.79999995       2.67669177    
   2.39999986       3.37292242    
   2.99999976       3.97115278    
   3.59999990       4.47138357    
   4.19999981       4.87361383    
   4.79999971       5.17784452    
   5.39999962       5.38407469    
   5.99999952       5.49230528    
   6.59999943       5.50253534    
   7.19999981       5.41476679    
   7.79999971       5.22899628    
   8.39999962       4.94522762    
   8.99999905       4.56345749    
   9.59999943       4.08368874    
   10.1999998       3.50591946    
   10.7999992       2.83014870    
   11.3999987       2.05637932    
   11.9999990       1.18461037    
   12.5999994      0.214839935    
  
 # 
  
   0.00000000       0.00000000    
  0.310582727       1.11011100    
  0.621165454       2.12222195    
  0.931748211       3.03633332    
   1.24233091       3.85244417    
   1.55291367       4.57055521    
   1.86349642       5.19066668    
   2.17407918       5.71277714    
   2.48466182       6.13688803    
   2.79524469       6.46299887    
   3.10582733       6.69111013    
   3.41641021       6.82122087    
   3.72699285       6.85333300    
   4.03757572       6.78744316    
   4.34815836       6.62355423    
   4.65874100       6.36166477    
   4.96932364       6.00177574    
   5.27990675       5.54388714    
   5.59048939       4.98799706    
   5.90107203       4.33410835    
   6.21165466       3.58222008    
   6.52223778       2.73233032    
   6.83282042       1.78444099    
   7.14340258      0.738552094    
  
 # 
  
  -0.00000000       0.00000000    
  -5.24536645E-08   1.15100002    
  -1.04907329E-07   2.20400000    
  -1.57361001E-07   3.15900016    
  -2.09814658E-07   4.01600027    
  -2.62268316E-07   4.77500010    
  -3.14722001E-07   5.43600035    
  -3.67175630E-07   5.99899960    
  -4.19629316E-07   6.46400023    
  -4.72082974E-07   6.83099985    
  -5.24536631E-07   7.09999990    
  -5.76990317E-07   7.27100039    
  -6.29444003E-07   7.34400034    
  -6.81897632E-07   7.31899929    
  -7.34351261E-07   7.19599915    
  -7.86804947E-07   6.97499943    
  -8.39258632E-07   6.65600014    
  -8.91712318E-07   6.23900127    
  -9.44165947E-07   5.72399902    
  -9.96619633E-07   5.11099815    
  -1.04907326E-06   4.39999962    
  -1.10152700E-06   3.59099770    
  -1.15398063E-06   2.68400002    
  -1.20643426E-06   1.67899704    
  -1.25888801E-06  0.576000214    
  
 # 
  
