   0.00000000       0.00000000    
  
 # 
  
   3.16076732       3.11171722    
  
 # 
  
   6.32153463       6.12533474    
  
 # 
  
   9.48230267       9.04085255    
  
 # 
  
   12.6430693       11.8582687    
  
 # 
  
   15.8038368       14.5775871    
  
 # 
  
   18.9646053       17.1988049    
  
 # 
  
   22.1253738       19.7219238    
  
 # 
  
   25.2861404       22.1469402    
  
 # 
  
   28.4469090       24.4738579    
  
 # 
  
   31.6076775       26.7026768    
  
 # 
  
   34.7684441       28.8333931    
  
 # 
  
   37.9292145       30.8660126    
  
 # 
  
   41.0899811       32.8005295    
  
 # 
  
   44.2507515       34.6369476    
  
 # 
  
   47.4115181       36.3752632    
  
 # 
  
   50.5722847       38.0154800    
  
 # 
  
   53.7330551       39.5575981    
  
 # 
  
   56.8938217       41.0016174    
  
 # 
  
   60.0545921       42.3475342    
  
 # 
  
   63.2153549       43.5953522    
  
 # 
  
   66.3761215       44.7450676    
  
 # 
  
   69.5368805       45.7966766    
  
 # 
  
   72.6976471       46.7501984    
  
 # 
  
   75.8584137       47.6056137    
  
 # 
  
   79.0191803       48.3629341    
  
 # 
  
   82.1799393       49.0221443    
  
 # 
  
   85.3407059       49.5832672    
  
 # 
  
   88.5014725       50.0462837    
  
 # 
  
   91.6622314       50.4111977    
  
 # 
  
   94.8229980       50.6780167    
  
 # 
  
   97.9837646       50.8467369    
  
 # 
  
   101.144524       50.9173508    
  
 # 
  
   104.305290       50.8898697    
  
 # 
  
   107.466057       50.7642899    
  
 # 
  
   110.626823       50.5406113    
  
 # 
  
   113.787582       50.2188263    
  
 # 
  
   116.948349       49.7989426    
  
 # 
  
   120.109116       49.2809677    
  
 # 
  
   123.269875       48.6648788    
  
 # 
  
   126.430641       47.9507065    
  
 # 
  
   129.591415       47.1384201    
  
 # 
  
   132.752182       46.2280502    
  
 # 
  
   135.912949       45.2195740    
  
 # 
  
   139.073700       44.1129761    
  
 # 
  
   142.234467       42.9082947    
  
 # 
  
   145.395233       41.6055222    
  
 # 
  
   148.556000       40.2046356    
  
 # 
  
   151.716766       38.7056656    
  
 # 
  
   154.877533       37.1085892    
  
 # 
  
   158.038300       35.4134064    
  
 # 
  
   161.199051       33.6201172    
  
 # 
  
   164.359818       31.7287445    
  
 # 
  
   167.520584       29.7392731    
  
 # 
  
   170.681351       27.6516876    
  
 # 
  
   173.842117       25.4660034    
  
 # 
  
   177.002884       23.1822357    
  
 # 
  
   180.163651       20.8003693    
  
 # 
  
   183.324402       18.3203735    
  
 # 
  
   186.485168       15.7422943    
  
 # 
  
   189.645935       13.0661163    
  
 # 
  
   192.806702       10.2918549    
  
 # 
  
   195.967468       7.41947937    
  
 # 
  
   199.128235       4.44900513    
  
 # 
  
   202.288986       1.38040161    
  
 # 
  
