   4.20973413E-02   4.20735702E-02  0.998254836    
   4.27256599E-02   4.27007936E-02  0.998201966    
   4.33539785E-02   4.33279835E-02  0.998148322    
   4.39822972E-02   4.39551398E-02  0.998093903    
   4.46106158E-02   4.45822589E-02  0.998038650    
   4.52389345E-02   4.52093445E-02  0.997982621    
   4.58672531E-02   4.58363965E-02  0.997925818    
   4.64955717E-02   4.64634113E-02  0.997868240    
   4.71238904E-02   4.70903888E-02  0.997809827    
   4.77522090E-02   4.77173328E-02  0.997750640    
   4.83805276E-02   4.83442396E-02  0.997690678    
   4.90088463E-02   4.89711054E-02  0.997629941    
   4.96371649E-02   4.95979339E-02  0.997568429    
   5.02654836E-02   5.02247252E-02  0.997506082    
   5.08937985E-02   5.08514754E-02  0.997442961    
   5.15221171E-02   5.14781885E-02  0.997379065    
   5.21504357E-02   5.21048605E-02  0.997314394    
   5.27787544E-02   5.27314916E-02  0.997248888    
   5.34070730E-02   5.33580817E-02  0.997182608    
   5.40353917E-02   5.39846309E-02  0.997115552    
   5.46637103E-02   5.46111353E-02  0.997047722    
   5.52920289E-02   5.52375987E-02  0.996979117    
   5.59203476E-02   5.58640175E-02  0.996909678    
   5.65486662E-02   5.64903952E-02  0.996839464    
   5.71769848E-02   5.71167283E-02  0.996768475    
   5.78053035E-02   5.77430166E-02  0.996696711    
   5.84336221E-02   5.83692603E-02  0.996624172    
   5.90619408E-02   5.89954592E-02  0.996550798    
   5.96902594E-02   5.96216097E-02  0.996476650    
   6.03185780E-02   6.02477156E-02  0.996401727    
   6.09468967E-02   6.08737729E-02  0.996326029    
   6.15752153E-02   6.14997819E-02  0.996249557    
   6.22035339E-02   6.21257424E-02  0.996172249    
   6.28318489E-02   6.27516583E-02  0.996094167    
   6.34601712E-02   6.33775219E-02  0.996015310    
   6.40884861E-02   6.40033334E-02  0.995935678    
   6.47168085E-02   6.46291003E-02  0.995855272    
   6.53451234E-02   6.52548149E-02  0.995774031    
   6.59734458E-02   6.58804774E-02  0.995692015    
   6.66017607E-02   6.65060878E-02  0.995609224    
   6.72300830E-02   6.71316460E-02  0.995525658    
   6.78583980E-02   6.77571520E-02  0.995441318    
   6.84867203E-02   6.83826059E-02  0.995356143    
   6.91150352E-02   6.90080076E-02  0.995270193    
   6.97433576E-02   6.96333572E-02  0.995183468    
   7.03716725E-02   7.02586472E-02  0.995095968    
   7.09999949E-02   7.08838850E-02  0.995007694    
   7.16283098E-02   7.15090632E-02  0.994918644    
   7.22566321E-02   7.21341893E-02  0.994828761    
   7.28849471E-02   7.27592558E-02  0.994738102    
   7.35132694E-02   7.33842701E-02  0.994646668    
   7.41415843E-02   7.40092248E-02  0.994554460    
   7.47699067E-02   7.46341199E-02  0.994461477    
   7.53982216E-02   7.52589554E-02  0.994367659    
   7.60265440E-02   7.58837312E-02  0.994273067    
   7.66548589E-02   7.65084550E-02  0.994177699    
   7.72831813E-02   7.71331117E-02  0.994081557    
   7.79114962E-02   7.77577087E-02  0.993984640    
   7.85398185E-02   7.83822462E-02  0.993886948    
   7.91681334E-02   7.90067241E-02  0.993788421    
   7.97964558E-02   7.96311423E-02  0.993689120    
   8.04247707E-02   8.02554935E-02  0.993589044    
   8.10530856E-02   8.08797851E-02  0.993488193    
   8.16814080E-02   8.15040097E-02  0.993386567    
   8.23097229E-02   8.21281746E-02  0.993284166    
   8.29380453E-02   8.27522725E-02  0.993180990    
   8.35663602E-02   8.33763033E-02  0.993076980    
   8.41946825E-02   8.40002745E-02  0.992972195    
   8.48229975E-02   8.46241787E-02  0.992866635    
   8.54513198E-02   8.52480158E-02  0.992760301    
   8.60796347E-02   8.58717859E-02  0.992653191    
   8.67079571E-02   8.64954889E-02  0.992545307    
   8.73362720E-02   8.71191248E-02  0.992436588    
   8.79645944E-02   8.77426937E-02  0.992327094    
   8.85929093E-02   8.83661881E-02  0.992216825    
   8.92212316E-02   8.89896154E-02  0.992105782    
   8.98495466E-02   8.96129757E-02  0.991993964    
   9.04778689E-02   9.02362615E-02  0.991881371    
   9.11061838E-02   9.08594802E-02  0.991768003    
   9.17345062E-02   9.14826244E-02  0.991653800    
   9.23628211E-02   9.21057016E-02  0.991538823    
   9.29911435E-02   9.27287042E-02  0.991423070    
   9.36194584E-02   9.33516324E-02  0.991306543    
   9.42477807E-02   9.39744860E-02  0.991189241    
   9.48760957E-02   9.45972651E-02  0.991071165    
   9.55044180E-02   9.52199697E-02  0.990952313    
   9.61327329E-02   9.58425999E-02  0.990832627    
   9.67610553E-02   9.64651555E-02  0.990712166    
   9.73893702E-02   9.70876366E-02  0.990590930    
   9.80176926E-02   9.77100432E-02  0.990468919    
   9.86460075E-02   9.83323753E-02  0.990346134    
   9.92743298E-02   9.89546254E-02  0.990222573    
   9.99026448E-02   9.95768011E-02  0.990098238    
  0.100530967      0.100198895      0.989973128    
  0.101159282      0.100820914      0.989847243    
  0.101787597      0.101442851      0.989720523    
  0.102415919      0.102064714      0.989593029    
  0.103044234      0.102686495      0.989464760    
  0.103672557      0.103308193      0.989335716    
  0.104300871      0.103929810      0.989205897    
  0.104929194      0.104551345      0.989075303    
  0.105557509      0.105172798      0.988943934    
  0.106185831      0.105794169      0.988811791    
  0.106814146      0.106415458      0.988678873    
  0.107442468      0.107036665      0.988545120    
  0.108070783      0.107657783      0.988410592    
  0.108699106      0.108278818      0.988275290    
  0.109327421      0.108899772      0.988139212    
  0.109955743      0.109520636      0.988002360    
  0.110584058      0.110141419      0.987864733    
  0.111212380      0.110762112      0.987726331    
  0.111840695      0.111382715      0.987587154    
  0.112469018      0.112003237      0.987447202    
  0.113097332      0.112623669      0.987306476    
  0.113725655      0.113244012      0.987164974    
  0.114353970      0.113864265      0.987022638    
  0.114982292      0.114484429      0.986879528    
  0.115610607      0.115104504      0.986735642    
  0.116238929      0.115724489      0.986590981    
  0.116867244      0.116344385      0.986445546    
  0.117495567      0.116964184      0.986299336    
  0.118123882      0.117583893      0.986152351    
  0.118752204      0.118203513      0.986004591    
  0.119380519      0.118823037      0.985856056    
  0.120008841      0.119442470      0.985706747    
  0.120637156      0.120061807      0.985556662    
  0.121265471      0.120681047      0.985405803    
  0.121893793      0.121300198      0.985254169    
  0.122522108      0.121919252      0.985101759    
  0.123150431      0.122538209      0.984948575    
  0.123778746      0.123157069      0.984794617    
  0.124407068      0.123775832      0.984639823    
  0.125035390      0.124394499      0.984484255    
  0.125663698      0.125013068      0.984327912    
  0.126292020      0.125631541      0.984170794    
  0.126920342      0.126249909      0.984012902    
  0.127548665      0.126868188      0.983854234    
  0.128176972      0.127486363      0.983694792    
  0.128805295      0.128104433      0.983534575    
  0.129433617      0.128722399      0.983373582    
  0.130061939      0.129340276      0.983211815    
  0.130690247      0.129958048      0.983049273    
  0.131318569      0.130575716      0.982885957    
  0.131946892      0.131193280      0.982721865    
  0.132575214      0.131810740      0.982556999    
  0.133203521      0.132428095      0.982391357    
  0.133831844      0.133045346      0.982224941    
  0.134460166      0.133662492      0.982057750    
  0.135088488      0.134279534      0.981889784    
  0.135716796      0.134896472      0.981721044    
  0.136345118      0.135513306      0.981551528    
  0.136973441      0.136130035      0.981381238    
  0.137601763      0.136746660      0.981210172    
  0.138230070      0.137363166      0.981038332    
  0.138858393      0.137979567      0.980865717    
  0.139486715      0.138595864      0.980692327    
  0.140115038      0.139212057      0.980518162    
  0.140743345      0.139828131      0.980343223    
  0.141371667      0.140444100      0.980167508    
  0.141999990      0.141059950      0.979991019    
  0.142628297      0.141675696      0.979813755    
  0.143256620      0.142291337      0.979635715    
  0.143884942      0.142906860      0.979456902    
  0.144513264      0.143522277      0.979277313    
  0.145141572      0.144137576      0.979096949    
  0.145769894      0.144752756      0.978915811    
  0.146398216      0.145367831      0.978733897    
  0.147026539      0.145982787      0.978551209    
  0.147654846      0.146597624      0.978367746    
  0.148283169      0.147212356      0.978183508    
  0.148911491      0.147826970      0.977998495    
  0.149539813      0.148441464      0.977812707    
  0.150168121      0.149055839      0.977626145    
  0.150796443      0.149670094      0.977438807    
  0.151424766      0.150284231      0.977250755    
  0.152053088      0.150898263      0.977061927    
  0.152681395      0.151512176      0.976872325    
  0.153309718      0.152125970      0.976681948    
  0.153938040      0.152739644      0.976490796    
  0.154566363      0.153353184      0.976298869    
  0.155194670      0.153966606      0.976106167    
  0.155822992      0.154579908      0.975912690    
  0.156451315      0.155193090      0.975718439    
  0.157079637      0.155806154      0.975523412    
  0.157707945      0.156419098      0.975327611    
  0.158336267      0.157031909      0.975131035    
  0.158964589      0.157644600      0.974933684    
  0.159592912      0.158257172      0.974735558    
  0.160221219      0.158869609      0.974536657    
  0.160849541      0.159481928      0.974337041    
  0.161477864      0.160094127      0.974136651    
  0.162106171      0.160706192      0.973935485    
  0.162734494      0.161318138      0.973733544    
  0.163362816      0.161929950      0.973530829    
  0.163991138      0.162541643      0.973327339    
  0.164619446      0.163153201      0.973123074    
  0.165247768      0.163764626      0.972918034    
  0.165876091      0.164375931      0.972712219    
  0.166504413      0.164987102      0.972505629    
  0.167132720      0.165598139      0.972298324    
  0.167761043      0.166209057      0.972090244    
  0.168389365      0.166819841      0.971881390    
  0.169017687      0.167430490      0.971671760    
  0.169645995      0.168041006      0.971461356    
  0.170274317      0.168651387      0.971250176    
  0.170902640      0.169261634      0.971038222    
  0.171530962      0.169871762      0.970825493    
  0.172159269      0.170481756      0.970612049    
  0.172787592      0.171091616      0.970397830    
  0.173415914      0.171701342      0.970182836    
  0.174044237      0.172310919      0.969967067    
  0.174672544      0.172920361      0.969750524    
  0.175300866      0.173529670      0.969533205    
  0.175929189      0.174138844      0.969315112    
  0.176557511      0.174747884      0.969096303    
  0.177185819      0.175356790      0.968876719    
  0.177814141      0.175965548      0.968656361    
  0.178442463      0.176574171      0.968435228    
  0.179070786      0.177182660      0.968213320    
  0.179699093      0.177790999      0.967990637    
  0.180327415      0.178399205      0.967767239    
  0.180955738      0.179007277      0.967543066    
  0.181584045      0.179615200      0.967318118    
  0.182212368      0.180222988      0.967092395    
  0.182840690      0.180830628      0.966865897    
  0.183469012      0.181438133      0.966638684    
  0.184097320      0.182045490      0.966410697    
  0.184725642      0.182652697      0.966181934    
  0.185353965      0.183259770      0.965952396    
  0.185982287      0.183866695      0.965722084    
  0.186610594      0.184473470      0.965491056    
  0.187238917      0.185080111      0.965259254    
  0.187867239      0.185686603      0.965026677    
  0.188495561      0.186292946      0.964793324    
  0.189123869      0.186899140      0.964559197    
  0.189752191      0.187505186      0.964324355    
  0.190380514      0.188111082      0.964088738    
  0.191008836      0.188716844      0.963852346    
  0.191637143      0.189322457      0.963615179    
  0.192265466      0.189927921      0.963377297    
  0.192893788      0.190533236      0.963138640    
  0.193522111      0.191138387      0.962899208    
  0.194150418      0.191743389      0.962659001    
  0.194778740      0.192348242      0.962418020    
  0.195407063      0.192952946      0.962176323    
  0.196035385      0.193557501      0.961933851    
  0.196663693      0.194161907      0.961690605    
  0.197292015      0.194766149      0.961446643    
  0.197920337      0.195370242      0.961201906    
  0.198548660      0.195974186      0.960956395    
  0.199176967      0.196577966      0.960710108    
  0.199805290      0.197181597      0.960463107    
  0.200433612      0.197785079      0.960215330    
  0.201061934      0.198388398      0.959966779    
  0.201690242      0.198991567      0.959717453    
  0.202318564      0.199594572      0.959467411    
  0.202946886      0.200197428      0.959216595    
  0.203575194      0.200800121      0.958965003    
  0.204203516      0.201402649      0.958712697    
  0.204831839      0.202005029      0.958459616    
  0.205460161      0.202607244      0.958205760    
  0.206088468      0.203209296      0.957951128    
  0.206716791      0.203811198      0.957695782    
  0.207345113      0.204412937      0.957439661    
  0.207973436      0.205014512      0.957182765    
  0.208601743      0.205615923      0.956925154    
  0.209230065      0.206217170      0.956666768    
  0.209858388      0.206818268      0.956407607    
  0.210486710      0.207419202      0.956147730    
  0.211115018      0.208019972      0.955887079    
  0.211743340      0.208620578      0.955625653    
  0.212371662      0.209221020      0.955363512    
  0.212999985      0.209821299      0.955100596    
  0.213628292      0.210421413      0.954836905    
  0.214256614      0.211021349      0.954572499    
  0.214884937      0.211621121      0.954307318    
  0.215513259      0.212220728      0.954041362    
  0.216141567      0.212820172      0.953774691    
  0.216769889      0.213419452      0.953507245    
  0.217398211      0.214018553      0.953239083    
  0.218026534      0.214617491      0.952970147    
  0.218654841      0.215216264      0.952700436    
  0.219283164      0.215814859      0.952430010    
  0.219911486      0.216413289      0.952158809    
  0.220539808      0.217011541      0.951886833    
  0.221168116      0.217609629      0.951614141    
  0.221796438      0.218207553      0.951340675    
  0.222424760      0.218805298      0.951066494    
  0.223053068      0.219402865      0.950791538    
  0.223681390      0.220000267      0.950515807    
  0.224309713      0.220597491      0.950239360    
  0.224938035      0.221194550      0.949962139    
  0.225566342      0.221791431      0.949684203    
  0.226194665      0.222388133      0.949405491    
  0.226822987      0.222984657      0.949126005    
  0.227451310      0.223581016      0.948845804    
  0.228079617      0.224177197      0.948564827    
  0.228707939      0.224773198      0.948283136    
  0.229336262      0.225369021      0.948000669    
  0.229964584      0.225964665      0.947717488    
  0.230592892      0.226560131      0.947433531    
  0.231221214      0.227155417      0.947148800    
  0.231849536      0.227750525      0.946863353    
  0.232477859      0.228345454      0.946577132    
  0.233106166      0.228940204      0.946290195    
  0.233734488      0.229534775      0.946002483    
  0.234362811      0.230129167      0.945714056    
  0.234991133      0.230723381      0.945424855    
  0.235619441      0.231317416      0.945134938    
  0.236247763      0.231911257      0.944844246    
  0.236876085      0.232504919      0.944552839    
  0.237504408      0.233098403      0.944260657    
  0.238132715      0.233691692      0.943967760    
  0.238761038      0.234284803      0.943674088    
  0.239389360      0.234877735      0.943379700    
  0.240017682      0.235470474      0.943084538    
  0.240645990      0.236063033      0.942788661    
  0.241274312      0.236655399      0.942492008    
  0.241902635      0.237247586      0.942194641    
  0.242530942      0.237839580      0.941896498    
  0.243159264      0.238431394      0.941597641    
  0.243787587      0.239023015      0.941298008    
  0.244415909      0.239614457      0.940997660    
  0.245044217      0.240205705      0.940696537    
  0.245672539      0.240796760      0.940394700    
  0.246300861      0.241387621      0.940092087    
  0.246929184      0.241978303      0.939788759    
  0.247557491      0.242568791      0.939484656    
  0.248185813      0.243159086      0.939179838    
  0.248814136      0.243749186      0.938874304    
  0.249442458      0.244339094      0.938567996    
  0.250070781      0.244928807      0.938260972    
  0.250699103      0.245518327      0.937953174    
  0.251327395      0.246107653      0.937644660    
  0.251955718      0.246696785      0.937335372    
  0.252584040      0.247285724      0.937025368    
  0.253212363      0.247874469      0.936714649    
  0.253840685      0.248463020      0.936403155    
  0.254469007      0.249051377      0.936090946    
  0.255097330      0.249639541      0.935777962    
  0.255725652      0.250227511      0.935464263    
  0.256353945      0.250815272      0.935149789    
  0.256982267      0.251402855      0.934834599    
  0.257610589      0.251990229      0.934518695    
  0.258238912      0.252577394      0.934202015    
  0.258867234      0.253164381      0.933884621    
  0.259495556      0.253751159      0.933566511    
  0.260123879      0.254337728      0.933247626    
  0.260752201      0.254924119      0.932928026    
  0.261380494      0.255510300      0.932607651    
  0.262008816      0.256096274      0.932286561    
  0.262637138      0.256682038      0.931964755    
  0.263265461      0.257267594      0.931642175    
  0.263893783      0.257852972      0.931318879    
  0.264522105      0.258438140      0.930994868    
  0.265150428      0.259023100      0.930670083    
  0.265778720      0.259607852      0.930344582    
  0.266407043      0.260192394      0.930018365    
  0.267035365      0.260776728      0.929691374    
  0.267663687      0.261360884      0.929363668    
  0.268292010      0.261944830      0.929035246    
  0.268920332      0.262528569      0.928706050    
  0.269548655      0.263112098      0.928376138    
  0.270176977      0.263695419      0.928045511    
  0.270805269      0.264278531      0.927714169    
  0.271433592      0.264861435      0.927382052    
  0.272061914      0.265444130      0.927049220    
  0.272690237      0.266026616      0.926715672    
  0.273318559      0.266608894      0.926381350    
  0.273946881      0.267190963      0.926046312    
  0.274575204      0.267772824      0.925710559    
  0.275203526      0.268354475      0.925374091    
  0.275831819      0.268935919      0.925036848    
  0.276460141      0.269517124      0.924698889    
  0.277088463      0.270098120      0.924360216    
  0.277716786      0.270678908      0.924020827    
  0.278345108      0.271259487      0.923680663    
  0.278973430      0.271839857      0.923339784    
  0.279601753      0.272420019      0.922998190    
  0.280230075      0.272999942      0.922655880    
  0.280858368      0.273579657      0.922312796    
  0.281486690      0.274159163      0.921968997    
  0.282115012      0.274738461      0.921624482    
  0.282743335      0.275317520      0.921279252    
  0.283371657      0.275896370      0.920933306    
  0.283999979      0.276475012      0.920586586    
  0.284628302      0.277053446      0.920239151    
  0.285256594      0.277631640      0.919891000    
  0.285884917      0.278209627      0.919542134    
  0.286513239      0.278787404      0.919192553    
  0.287141562      0.279364944      0.918842196    
  0.287769884      0.279942274      0.918491125    
  0.288398206      0.280519366      0.918139338    
  0.289026529      0.281096250      0.917786837    
  0.289654851      0.281672925      0.917433619    
  0.290283144      0.282249361      0.917079687    
  0.290911466      0.282825589      0.916724980    
  0.291539788      0.283401579      0.916369557    
  0.292168111      0.283977360      0.916013420    
  0.292796433      0.284552902      0.915656567    
  0.293424755      0.285128236      0.915298998    
  0.294053078      0.285703331      0.914940715    
  0.294681400      0.286278218      0.914581716    
  0.295309693      0.286852866      0.914221942    
  0.295938015      0.287427276      0.913861454    
  0.296566337      0.288001478      0.913500249    
  0.297194660      0.288575441      0.913138330    
  0.297822982      0.289149195      0.912775695    
  0.298451304      0.289722711      0.912412345    
  0.299079627      0.290295988      0.912048280    
  0.299707949      0.290869057      0.911683500    
  0.300336242      0.291441888      0.911318004    
  0.300964564      0.292014480      0.910951793    
  0.301592886      0.292586833      0.910584807    
  0.302221209      0.293158978      0.910217106    
  0.302849531      0.293730885      0.909848690    
  0.303477854      0.294302553      0.909479558    
  0.304106176      0.294873983      0.909109712    
  0.304734468      0.295445204      0.908739150    
  0.305362791      0.296016186      0.908367872    
  0.305991113      0.296586931      0.907995880    
  0.306619436      0.297157437      0.907623172    
  0.307247758      0.297727704      0.907249749    
  0.307876080      0.298297733      0.906875610    
  0.308504403      0.298867553      0.906500757    
  0.309132725      0.299437135      0.906125188    
  0.309761018      0.300006479      0.905748904    
  0.310389340      0.300575584      0.905371904    
  0.311017662      0.301144451      0.904994190    
  0.311645985      0.301713079      0.904615760    
  0.312274307      0.302281469      0.904236615    
  0.312902629      0.302849621      0.903856754    
  0.313530952      0.303417534      0.903476179    
  0.314159274      0.303985208      0.903094888    
  0.314787567      0.304552644      0.902712882    
  0.315415889      0.305119842      0.902330160    
  0.316044211      0.305686802      0.901946723    
  0.316672534      0.306253523      0.901562572    
  0.317300856      0.306820005      0.901177704    
  0.317929178      0.307386220      0.900792122    
  0.318557501      0.307952195      0.900405824    
  0.319185823      0.308517933      0.900018811    
  0.319814116      0.309083432      0.899631143    
  0.320442438      0.309648693      0.899242759    
  0.321070760      0.310213715      0.898853660    
  0.321699083      0.310778469      0.898463845    
  0.322327405      0.311342984      0.898073316    
  0.322955728      0.311907262      0.897682071    
  0.323584050      0.312471300      0.897290111    
  0.324212343      0.313035071      0.896897435    
  0.324840665      0.313598603      0.896504045    
  0.325468987      0.314161897      0.896109939    
  0.326097310      0.314724952      0.895715177    
  0.326725632      0.315287739      0.895319700    
  0.327353954      0.315850288      0.894923508    
  0.327982277      0.316412598      0.894526601    
  0.328610599      0.316974640      0.894128978    
  0.329238892      0.317536443      0.893730640    
  0.329867214      0.318097979      0.893331587    
  0.330495536      0.318659276      0.892931879    
  0.331123859      0.319220334      0.892531455    
  0.331752181      0.319781125      0.892130315    
  0.332380503      0.320341676      0.891728461    
  0.333008826      0.320901960      0.891325891    
  0.333637148      0.321462005      0.890922606    
  0.334265441      0.322021782      0.890518665    
  0.334893763      0.322581321      0.890114009    
  0.335522085      0.323140591      0.889708638    
  0.336150408      0.323699623      0.889302552    
  0.336778730      0.324258387      0.888895750    
  0.337407053      0.324816883      0.888488293    
  0.338035375      0.325375140      0.888080120    
  0.338663697      0.325933129      0.887671232    
  0.339291990      0.326490879      0.887261629    
  0.339920312      0.327048361      0.886851370    
  0.340548635      0.327605575      0.886440396    
  0.341176957      0.328162551      0.886028707    
  0.341805279      0.328719258      0.885616302    
  0.342433602      0.329275697      0.885203242    
  0.343061924      0.329831898      0.884789467    
  0.343690217      0.330387831      0.884374976    
  0.344318539      0.330943495      0.883959770    
  0.344946861      0.331498891      0.883543909    
  0.345575184      0.332054049      0.883127332    
  0.346203506      0.332608938      0.882710040    
  0.346831828      0.333163559      0.882292092    
  0.347460151      0.333717912      0.881873429    
  0.348088473      0.334271997      0.881454051    
  0.348716766      0.334825844      0.881034017    
  0.349345088      0.335379422      0.880613267    
  0.349973410      0.335932732      0.880191803    
  0.350601733      0.336485773      0.879769683    
  0.351230055      0.337038547      0.879346848    
  0.351858377      0.337591052      0.878923297    
  0.352486700      0.338143289      0.878499091    
  0.353115022      0.338695258      0.878074169    
  0.353743315      0.339246958      0.877648532    
  0.354371637      0.339798391      0.877222240    
  0.354999959      0.340349555      0.876795232    
  0.355628282      0.340900451      0.876367509    
  0.356256604      0.341451079      0.875939131    
  0.356884927      0.342001438      0.875510037    
  0.357513249      0.342551529      0.875080287    
  0.358141571      0.343101352      0.874649823    
  0.358769864      0.343650907      0.874218643    
  0.359398186      0.344200194      0.873786807    
  0.360026509      0.344749212      0.873354256    
  0.360654831      0.345297962      0.872921050    
  0.361283153      0.345846444      0.872487128    
  0.361911476      0.346394658      0.872052550    
  0.362539798      0.346942574      0.871617258    
  0.363168091      0.347490221      0.871181250    
  0.363796413      0.348037601      0.870744586    
  0.364424735      0.348584712      0.870307207    
  0.365053058      0.349131554      0.869869173    
  0.365681380      0.349678099      0.869430423    
  0.366309702      0.350224376      0.868991017    
  0.366938025      0.350770384      0.868550897    
  0.367566347      0.351316124      0.868110120    
  0.368194640      0.351861566      0.867668629    
  0.368822962      0.352406740      0.867226481    
  0.369451284      0.352951646      0.866783619    
  0.370079607      0.353496253      0.866340101    
  0.370707929      0.354040593      0.865895867    
  0.371336251      0.354584664      0.865450978    
  0.371964574      0.355128437      0.865005374    
  0.372592896      0.355671942      0.864559114    
  0.373221189      0.356215149      0.864112139    
  0.373849511      0.356758088      0.863664508    
  0.374477834      0.357300758      0.863216221    
  0.375106156      0.357843131      0.862767220    
  0.375734478      0.358385235      0.862317562    
  0.376362801      0.358927041      0.861867189    
  0.376991123      0.359468579      0.861416161    
  0.377619445      0.360009819      0.860964417    
  0.378247738      0.360550791      0.860512018    
  0.378876060      0.361091465      0.860058963    
  0.379504383      0.361631870      0.859605193    
  0.380132705      0.362171978      0.859150767    
  0.380761027      0.362711787      0.858695626    
  0.381389350      0.363251328      0.858239830    
  0.382017672      0.363790572      0.857783377    
  0.382645965      0.364329547      0.857326210    
  0.383274287      0.364868224      0.856868386    
  0.383902609      0.365406603      0.856409907    
  0.384530932      0.365944713      0.855950713    
  0.385159254      0.366482526      0.855490863    
  0.385787576      0.367020041      0.855030298    
  0.386415899      0.367557257      0.854569077    
  0.387044221      0.368094206      0.854107201    
  0.387672514      0.368630856      0.853644669    
  0.388300836      0.369167209      0.853181422    
  0.388929158      0.369703293      0.852717519    
  0.389557481      0.370239079      0.852252960    
  0.390185803      0.370774567      0.851787686    
  0.390814126      0.371309757      0.851321757    
  0.391442448      0.371844649      0.850855172    
  0.392070770      0.372379243      0.850387871    
  0.392699063      0.372913569      0.849919915    
  0.393327385      0.373447597      0.849451303    
  0.393955708      0.373981327      0.848982036    
  0.394584030      0.374514759      0.848512053    
  0.395212352      0.375047892      0.848041415    
  0.395840675      0.375580728      0.847570121    
  0.396468997      0.376113266      0.847098172    
  0.397097319      0.376645505      0.846625507    
  0.397725612      0.377177447      0.846152186    
  0.398353934      0.377709091      0.845678210    
  0.398982257      0.378240436      0.845203578    
  0.399610579      0.378771484      0.844728291    
  0.400238901      0.379302233      0.844252288    
  0.400867224      0.379832685      0.843775630    
  0.401495546      0.380362839      0.843298316    
  0.402123868      0.380892694      0.842820346    
  0.402752161      0.381422251      0.842341721    
  0.403380483      0.381951511      0.841862440    
  0.404008806      0.382480472      0.841382444    
  0.404637128      0.383009136      0.840901792    
  0.405265450      0.383537501      0.840420485    
  0.405893773      0.384065539      0.839938521    
  0.406522095      0.384593278      0.839455903    
  0.407150388      0.385120720      0.838972628    
  0.407778710      0.385647863      0.838488698    
  0.408407032      0.386174709      0.838004053    
  0.409035355      0.386701256      0.837518752    
